Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Travel_Frequently,607,Human Resources,8,3,Human Resources,1,1241,4,Male,75,4,2,Manager,4,Divorced,12269,24084,4,Y,Yes,20,4,2,80,3,33,4,1,3,1,2,5
46,Yes,Travel_Frequently,1249,Human Resources,1,4,Other,1,1242,4,Female,34,4,5,Research Scientist,3,Single,8088,5094,8,Y,Yes,17,3,4,80,3,31,5,1,15,11,0,8
38,No,Travel_Rarely,590,Research & Development,24,1,Marketing,1,1243,2,Female,51,2,2,Laboratory Technician,2,Married,4345,21191,0,Y,Yes,11,3,4,80,2,38,2,2,12,4,2,3
28,Yes,Non-Travel,444,Research & Development,22,4,Technical Degree,1,1244,4,Female,82,4,1,Manufacturing Director,2,Single,11276,16821,7,Y,No,18,3,3,80,0,32,6,2,7,7,6,2
57,No,Travel_Rarely,320,Research & Development,4,3,Medical,1,1245,3,Male,99,2,5,Sales Representative,4,Divorced,12543,9582,8,Y,Yes,11,4,2,80,3,30,3,2,15,3,9,4
28,Yes,Non-Travel,822,Research & Development,29,3,Marketing,1,1246,2,Male,61,4,4,Research Director,4,Single,5005,11012,8,Y,No,23,3,3,80,2,12,5,1,1,2,7,8
53,No,Non-Travel,1148,Research & Development,12,2,Medical,1,1247,1,Male,40,3,3,Research Scientist,1,Single,6435,2887,7,Y,No,24,4,3,80,3,1,3,3,7,4,7,0
56,No,Non-Travel,627,Sales,24,3,Life Sciences,1,1248,2,Male,39,4,5,Research Director,4,Married,18220,13920,3,Y,Yes,21,3,1,80,2,29,4,4,2,12,2,4
57,No,Travel_Frequently,1305,Human Resources,3,2,Human Resources,1,1249,1,Female,68,3,5,Human Resources,1,Divorced,12687,8015,6,Y,Yes,14,4,1,80,2,9,0,3,8,6,4,3
52,No,Travel_Frequently,940,Sales,13,1,Life Sciences,1,1250,1,Male,60,2,5,Sales Representative,1,Married,16147,23808,0,Y,Yes,12,4,1,80,0,22,3,1,10,1,0,4
51,No,Non-Travel,1165,Sales,20,3,Human Resources,1,1251,3,Male,41,1,5,Sales Executive,1,Married,15613,16530,6,Y,No,15,3,2,80,1,32,6,4,19,0,8,6
41,Yes,Travel_Rarely,580,Sales,6,4,Other,1,1252,4,Male,67,2,4,Manager,4,Single,17216,22377,5,Y,No,16,3,2,80,0,38,4,3,0,12,7,6
39,No,Non-Travel,1029,Sales,11,1,Marketing,1,1253,4,Male,96,1,4,Research Director,4,Divorced,8628,21468,4,Y,No,14,4,3,80,0,28,1,1,0,10,9,6
22,No,Non-Travel,971,Sales,23,4,Medical,1,1254,2,Female,95,1,3,Healthcare Representative,1,Married,2076,19259,0,Y,Yes,24,3,1,80,3,29,2,3,7,4,1,0
50,No,Travel_Rarely,444,Research & Development,4,4,Other,1,1255,4,Male,81,4,4,Research Scientist,3,Divorced,7752,14453,7,Y,Yes,22,4,2,80,2,33,0,1,15,12,9,8
53,No,Non-Travel,144,Research & Development,20,4,Medical,1,1256,3,Male,34,1,4,Healthcare Representative,4,Married,19956,23653,9,Y,Yes,23,4,3,80,1,38,6,2,9,12,0,6
37,No,Travel_Rarely,120,Human Resources,16,1,Marketing,1,1257,2,Male,40,2,1,Research Director,2,Single,16994,9508,0,Y,Yes,14,3,2,80,2,16,6,3,1,6,3,3
36,Yes,Travel_Frequently,1193,Sales,7,1,Technical Degree,1,1258,2,Female,54,4,1,Research Scientist,3,Married,7970,22380,0,Y,Yes,17,3,3,80,3,21,0,2,15,12,8,3
52,No,Travel_Frequently,972,Human Resources,22,3,Life Sciences,1,1259,2,Male,64,1,2,Sales Executive,2,Married,9952,2556,2,Y,Yes,21,4,4,80,2,4,1,2,3,7,7,1
34,No,Travel_Rarely,147,Research & Development,29,4,Life Sciences,1,1260,4,Male,64,2,3,Manufacturing Director,4,Married,13862,23677,7,Y,No,14,4,1,80,3,10,0,4,18,10,2,5
51,No,Travel_Frequently,650,Research & Development,11,2,Medical,1,1261,4,Male,51,1,1,Manufacturing Director,3,Divorced,5111,10900,7,Y,No,12,4,4,80,0,21,4,4,8,7,9,9
26,Yes,Travel_Frequently,386,Research & Development,24,3,Medical,1,1262,4,Female,66,1,3,Human Resources,4,Single,4737,2717,6,Y,Yes,14,4,3,80,0,31,0,3,2,9,5,2
43,No,Travel_Rarely,1101,Sales,1,1,Medical,1,1263,2,Female,84,4,3,Laboratory Technician,4,Divorced,11544,5665,4,Y,Yes,17,4,3,80,3,23,0,1,10,8,8,0
19,No,Travel_Frequently,1133,Sales,26,2,Marketing,1,1264,2,Male,93,4,5,Manufacturing Director,3,Married,6649,15891,7,Y,No,11,4,1,80,0,10,0,4,7,10,9,4
26,No,Non-Travel,641,Research & Development,29,1,Technical Degree,1,1265,1,Male,49,2,3,Laboratory Technician,4,Single,5868,12336,1,Y,No,25,3,1,80,2,10,4,4,6,10,7,5
26,No,Non-Travel,855,Human Resources,27,2,Life Sciences,1,1266,1,Female,33,4,5,Research Scientist,3,Divorced,9824,17014,7,Y,No,14,3,3,80,1,16,5,2,0,11,9,4
57,No,Travel_Rarely,373,Human Resources,7,3,Other,1,1267,4,Female,47,4,2,Manufacturing Director,4,Married,9799,8547,1,Y,Yes,16,3,2,80,1,31,2,2,7,0,4,4
34,Yes,Travel_Frequently,1055,Research & Development,12,2,Human Resources,1,1268,2,Female,80,3,2,Research Director,1,Single,14379,7196,9,Y,No,18,4,1,80,2,18,3,1,16,6,8,9
18,No,Non-Travel,699,Human Resources,7,3,Marketing,1,1269,4,Female,97,3,2,Sales Executive,2,Single,19386,20403,4,Y,No,18,4,3,80,1,26,5,4,10,9,8,7
42,No,Non-Travel,480,Research & Development,27,1,Life Sciences,1,1270,4,Female,49,2,5,Research Director,1,Married,10614,13971,3,Y,No,23,3,1,80,2,31,0,4,6,7,2,9
57,No,Travel_Frequently,1452,Human Resources,23,2,Technical Degree,1,1271,1,Male,38,4,5,Research Director,4,Single,13101,26866,0,Y,No,19,3,1,80,3,24,1,1,8,5,7,0
59,No,Travel_Frequently,578,Research & Development,7,4,Marketing,1,1272,3,Male,55,2,2,Laboratory Technician,4,Single,9906,20567,4,Y,No,15,3,4,80,1,27,6,4,13,9,3,7
42,No,Non-Travel,114,Human Resources,10,4,Other,1,1273,4,Male,54,3,5,Manager,4,Divorced,7359,22263,6,Y,Yes,24,4,4,80,3,39,1,3,4,13,9,6
56,Yes,Non-Travel,615,Sales,16,1,Life Sciences,1,1274,3,Male,97,3,4,Manufacturing Director,1,Single,11615,21320,0,Y,Yes,12,4,2,80,3,26,4,3,17,11,6,0
52,Yes,Travel_Rarely,290,Research & Development,26,2,Marketing,1,1275,3,Female,70,3,4,Sales Executive,4,Divorced,3753,17216,1,Y,No,13,4,1,80,2,13,2,1,12,3,9,8
20,No,Travel_Rarely,1291,Research & Development,8,4,Life Sciences,1,1276,2,Female,88,2,5,Sales Executive,3,Divorced,15481,12606,8,Y,Yes,12,3,3,80,1,38,0,2,4,6,7,3
54,No,Non-Travel,720,Human Resources,9,3,Life Sciences,1,1277,2,Female,74,4,5,Healthcare Representative,2,Divorced,16130,8691,4,Y,Yes,19,3,3,80,0,1,4,1,7,2,6,6
47,No,Travel_Rarely,1260,Research & Development,9,2,Technical Degree,1,1278,4,Female,70,1,1,Research Director,4,Divorced,13114,9045,6,Y,No,16,3,1,80,0,16,3,3,14,1,4,2
55,No,Non-Travel,253,Research & Development,2,2,Human Resources,1,1279,1,Female,67,4,1,Sales Executive,4,Single,12495,12487,1,Y,Yes,24,4,1,80,0,0,2,4,3,5,0,7
51,No,Non-Travel,1332,Research & Development,13,4,Technical Degree,1,1280,1,Male,48,2,3,Research Scientist,2,Single,2146,21197,6,Y,Yes,21,3,2,80,0,31,2,4,0,1,7,3
29,Yes,Travel_Rarely,371,Sales,13,3,Life Sciences,1,1281,4,Male,43,3,3,Sales Representative,2,Divorced,9507,3237,6,Y,No,22,3,2,80,2,18,4,2,5,5,4,1
36,No,Travel_Rarely,242,Sales,23,3,Marketing,1,1282,4,Male,50,1,3,Research Director,2,Single,18700,12309,6,Y,No,11,4,2,80,3,13,5,2,18,9,2,1
54,Yes,Travel_Frequently,1192,Human Resources,23,3,Other,1,1283,1,Male,44,2,2,Laboratory Technician,1,Divorced,17977,23225,4,Y,Yes,13,4,3,80,1,30,6,3,11,2,1,7
34,No,Travel_Frequently,346,Sales,4,2,Technical Degree,1,1284,3,Male,32,3,4,Research Director,1,Divorced,10797,21427,8,Y,Yes,17,3,4,80,2,17,1,2,6,13,2,7
27,No,Travel_Frequently,1384,Human Resources,25,1,Human Resources,1,1285,4,Female,66,2,2,Sales Executive,4,Divorced,10766,8472,1,Y,Yes,17,4,2,80,0,13,5,1,12,1,8,0
29,No,Non-Travel,887,Sales,24,2,Life Sciences,1,1286,3,Female,75,1,5,Human Resources,2,Married,3177,21471,3,Y,No,15,3,3,80,1,13,2,3,6,12,1,5
33,No,Travel_Rarely,178,Human Resources,12,2,Other,1,1287,4,Female,45,3,1,Research Scientist,4,Single,13518,5558,1,Y,Yes,13,4,2,80,2,23,1,4,8,7,9,8
41,No,Non-Travel,722,Sales,17,4,Technical Degree,1,1288,4,Female,43,4,5,Research Scientist,4,Single,5422,7293,7,Y,Yes,23,4,3,80,3,4,2,4,0,3,0,8
36,No,Travel_Rarely,624,Sales,2,1,Technical Degree,1,1289,3,Female,38,2,5,Manufacturing Director,4,Divorced,4594,21237,0,Y,No,25,4,1,80,0,15,6,4,12,14,1,1
25,No,Non-Travel,871,Human Resources,13,3,Technical Degree,1,1290,3,Male,36,1,1,Laboratory Technician,1,Single,13074,14811,8,Y,Yes,17,4,3,80,1,4,2,2,18,11,1,7
48,Yes,Travel_Frequently,1037,Research & Development,29,4,Technical Degree,1,1291,1,Male,43,4,5,Manufacturing Director,2,Divorced,19148,20229,4,Y,No,15,4,1,80,1,12,2,3,0,13,4,7
38,No,Travel_Frequently,1453,Research & Development,18,2,Other,1,1292,4,Male,35,1,3,Manager,4,Single,13392,8362,2,Y,Yes,16,4,3,80,0,15,3,2,19,3,0,3
34,Yes,Travel_Frequently,1312,Sales,28,1,Marketing,1,1293,2,Female,44,2,1,Sales Representative,1,Divorced,2435,15311,3,Y,No,13,3,4,80,3,14,1,1,18,6,9,3
40,Yes,Non-Travel,1218,Human Resources,28,3,Human Resources,1,1294,2,Female,81,1,5,Healthcare Representative,3,Divorced,5351,25040,0,Y,Yes,16,3,3,80,0,30,3,3,17,7,7,4
54,No,Travel_Rarely,716,Research & Development,27,3,Human Resources,1,1295,4,Female,63,3,3,Research Scientist,3,Married,13169,25950,2,Y,Yes,17,3,1,80,3,4,1,2,4,11,1,9
33,No,Travel_Rarely,1131,Human Resources,15,2,Life Sciences,1,1296,4,Female,30,1,3,Laboratory Technician,4,Divorced,18518,5182,7,Y,No,24,4,4,80,1,20,6,4,2,12,5,6
23,No,Travel_Frequently,166,Research & Development,8,3,Medical,1,1297,4,Male,98,2,4,Laboratory Technician,4,Married,10995,16298,1,Y,No,18,4,3,80,0,29,6,4,1,8,4,0
25,No,Travel_Frequently,290,Human Resources,15,3,Marketing,1,1298,3,Female,49,3,3,Healthcare Representative,2,Single,4366,18847,1,Y,No,12,3,3,80,3,22,3,1,9,9,1,8
42,No,Travel_Frequently,1489,Sales,1,1,Life Sciences,1,1299,2,Male,36,1,2,Healthcare Representative,2,Single,14367,22244,8,Y,No,12,3,2,80,3,37,3,1,5,7,9,2
35,No,Travel_Frequently,867,Human Resources,20,4,Life Sciences,1,1300,2,Female,36,1,1,Manufacturing Director,4,Married,13454,7760,4,Y,No,24,3,4,80,2,28,3,1,18,13,0,3
42,No,Travel_Rarely,620,Research & Development,10,1,Technical Degree,1,1301,2,Male,79,3,1,Research Director,1,Single,11668,9260,4,Y,No,16,4,1,80,3,12,6,4,16,3,5,6
29,No,Non-Travel,1089,Sales,12,4,Medical,1,1302,4,Female,31,4,1,Manager,4,Married,5415,2450,0,Y,No,18,3,4,80,0,31,6,2,18,1,5,4
32,No,Non-Travel,1240,Human Resources,5,4,Medical,1,1303,3,Female,76,4,5,Manager,2,Single,12232,15707,5,Y,Yes,15,3,1,80,0,26,4,4,12,9,2,4
43,No,Non-Travel,366,Research & Development,9,4,Marketing,1,1304,4,Male,43,3,5,Sales Executive,2,Married,19390,3915,7,Y,Yes,24,3,2,80,3,33,3,4,16,4,7,0
58,No,Non-Travel,584,Sales,23,3,Medical,1,1305,1,Male,60,1,2,Manager,1,Married,6691,11115,5,Y,Yes,11,3,2,80,0,32,5,4,17,6,8,1
43,No,Travel_Frequently,1421,Human Resources,8,1,Life Sciences,1,1306,1,Female,79,4,3,Laboratory Technician,4,Divorced,9669,22006,6,Y,Yes,21,4,1,80,1,3,5,2,10,1,2,4
49,No,Travel_Frequently,1287,Research & Development,16,3,Medical,1,1307,2,Male,90,3,5,Manager,2,Single,4748,9076,3,Y,Yes,11,3,1,80,1,17,2,4,19,14,8,1
27,No,Travel_Frequently,475,Human Resources,14,2,Medical,1,1308,4,Female,70,2,3,Manager,4,Divorced,4661,16814,1,Y,Yes,20,3,1,80,0,5,0,1,19,3,7,0
33,No,Non-Travel,752,Human Resources,27,1,Human Resources,1,1309,1,Female,43,1,3,Research Scientist,2,Married,17173,2315,0,Y,Yes,19,4,2,80,3,27,3,1,12,5,4,9
24,No,Travel_Frequently,1391,Sales,25,4,Life Sciences,1,1310,1,Male,34,2,5,Sales Executive,3,Divorced,13599,23150,5,Y,No,14,4,4,80,1,26,0,1,10,7,5,2
34,No,Travel_Frequently,648,Sales,13,3,Other,1,1311,4,Female,34,1,5,Laboratory Technician,3,Married,8107,6793,8,Y,Yes,22,4,2,80,3,25,0,1,19,9,0,0
40,No,Travel_Rarely,1197,Research & Development,23,3,Medical,1,1312,3,Female,93,4,2,Healthcare Representative,3,Single,14698,19760,9,Y,No,20,4,3,80,0,19,2,4,18,12,4,9
43,No,Travel_Rarely,172,Sales,21,1,Medical,1,1313,4,Male,58,2,4,Manufacturing Director,2,Single,15309,21199,4,Y,Yes,11,4,2,80,2,12,0,4,9,5,9,7
38,No,Travel_Frequently,407,Research & Development,13,1,Technical Degree,1,1314,4,Female,34,2,1,Sales Representative,1,Single,4661,3262,1,Y,No,21,3,3,80,1,27,6,4,2,5,9,7
39,Yes,Travel_Rarely,298,Human Resources,5,4,Medical,1,1315,3,Female,65,3,5,Manufacturing Director,3,Married,17133,11319,0,Y,Yes,18,3,3,80,0,33,0,1,5,5,6,7
24,No,Travel_Rarely,1253,Human Resources,16,4,Medical,1,1316,2,Female,48,4,5,Research Director,2,Divorced,10210,15194,2,Y,Yes,12,3,2,80,1,22,6,2,6,3,0,6
31,No,Travel_Frequently,671,Research & Development,26,2,Human Resources,1,1317,2,Female,93,4,3,Sales Representative,4,Single,5358,21309,3,Y,Yes,22,4,2,80,3,9,6,3,19,12,9,6
32,No,Travel_Frequently,890,Human Resources,11,4,Life Sciences,1,1318,2,Male,51,1,4,Human Resources,3,Married,2275,5468,6,Y,Yes,12,3,2,80,2,29,5,3,4,2,8,1
24,No,Travel_Frequently,1274,Sales,22,3,Marketing,1,1319,3,Male,63,3,5,Sales Executive,1,Divorced,6078,15874,8,Y,No,11,4,4,80,2,21,6,3,8,0,6,8
26,No,Travel_Frequently,1329,Human Resources,5,2,Life Sciences,1,1320,1,Male,85,3,4,Healthcare Representative,1,Married,13137,14651,7,Y,Yes,11,4,2,80,0,4,0,2,9,1,3,6
25,No,Non-Travel,278,Sales,13,2,Technical Degree,1,1321,3,Female,46,1,1,Manufacturing Director,1,Married,6698,22405,8,Y,No,19,3,1,80,1,8,1,4,13,1,3,4
40,No,Non-Travel,296,Research & Development,28,2,Life Sciences,1,1322,4,Male,85,2,3,Manager,4,Single,2364,16482,6,Y,Yes,23,4,2,80,2,3,3,3,10,9,9,3
46,No,Travel_Frequently,834,Research & Development,11,1,Medical,1,1323,3,Male,46,1,2,Sales Executive,4,Married,12165,6409,9,Y,Yes,11,3,3,80,1,0,3,3,16,6,6,7
35,No,Travel_Rarely,188,Human Resources,25,4,Technical Degree,1,1324,1,Male,47,1,1,Manager,1,Married,2794,2547,7,Y,Yes,16,4,4,80,3,33,0,4,10,10,5,4
48,Yes,Travel_Frequently,898,Human Resources,19,2,Life Sciences,1,1325,1,Female,74,1,4,Sales Executive,1,Divorced,15646,6891,7,Y,Yes,22,3,4,80,3,25,2,3,6,13,2,5
47,No,Travel_Frequently,887,Sales,3,1,Technical Degree,1,1326,4,Male,85,3,4,Sales Executive,1,Single,7870,21907,0,Y,No,17,4,3,80,0,17,1,4,10,5,8,3
56,No,Travel_Rarely,847,Sales,15,1,Marketing,1,1327,2,Male,79,1,1,Research Director,4,Married,2589,25426,8,Y,No,14,4,4,80,2,15,2,3,12,14,5,1
52,No,Non-Travel,1306,Human Resources,7,2,Life Sciences,1,1328,1,Female,87,1,4,Research Scientist,4,Married,6313,11721,1,Y,No,15,4,4,80,2,22,2,4,18,7,1,6
35,Yes,Travel_Frequently,308,Human Resources,7,2,Other,1,1329,1,Female,47,1,2,Manager,2,Divorced,18211,23989,6,Y,Yes,14,3,1,80,1,35,0,1,5,8,9,1
59,No,Travel_Frequently,592,Research & Development,6,3,Medical,1,1330,1,Female,36,4,2,Manager,3,Married,9377,16436,9,Y,Yes,14,4,1,80,3,25,4,2,1,4,1,6
56,No,Non-Travel,1253,Research & Development,3,2,Technical Degree,1,1331,4,Female,39,2,4,Manager,4,Married,10861,18490,9,Y,Yes,20,3,4,80,2,1,0,3,13,10,0,6
34,No,Non-Travel,764,Research & Development,13,3,Other,1,1332,1,Female,98,2,4,Research Director,1,Married,19821,21368,4,Y,Yes,25,4,2,80,0,4,5,4,15,2,4,0
31,No,Travel_Rarely,1136,Human Resources,7,2,Other,1,1333,2,Female,32,2,2,Manufacturing Director,3,Married,14952,7468,3,Y,No,25,3,4,80,0,28,4,1,6,3,9,9
48,Yes,Non-Travel,970,Human Resources,5,2,Human Resources,1,1334,4,Male,73,2,4,Laboratory Technician,4,Married,11047,24236,0,Y,No,11,4,1,80,2,3,6,4,0,13,5,9
41,No,Non-Travel,831,Human Resources,23,4,Technical Degree,1,1335,2,Male,99,3,5,Manager,3,Divorced,6033,16923,0,Y,No,16,3,4,80,0,34,1,3,1,10,2,2
52,No,Non-Travel,1229,Research & Development,18,2,Other,1,1336,1,Female,43,3,3,Manufacturing Director,2,Married,18710,3250,2,Y,Yes,24,4,2,80,2,21,4,3,8,7,3,2
51,Yes,Travel_Rarely,1498,Human Resources,22,2,Human Resources,1,1337,1,Female,33,1,5,Research Scientist,4,Married,6278,25123,0,Y,No,20,4,2,80,2,7,0,3,17,2,4,5
20,No,Non-Travel,797,Sales,8,3,Other,1,1338,2,Male,47,3,4,Manager,1,Married,9500,15264,7,Y,Yes,24,4,1,80,2,20,0,3,19,1,3,2
54,No,Non-Travel,1222,Human Resources,17,3,Medical,1,1339,4,Female,81,2,4,Healthcare Representative,1,Married,6015,24516,2,Y,No,20,3,4,80,2,7,2,3,17,6,8,8
57,Yes,Travel_Rarely,693,Human Resources,20,4,Marketing,1,1340,4,Female,67,4,3,Human Resources,2,Single,10242,3611,9,Y,No,17,4,1,80,1,4,0,1,17,13,2,4
43,No,Non-Travel,985,Human Resources,27,2,Human Resources,1,1341,2,Male,49,1,4,Manager,2,Single,9826,9928,1,Y,No,17,4,3,80,2,20,6,4,9,3,4,5
40,No,Non-Travel,951,Human Resources,1,2,Marketing,1,1342,1,Female,73,1,3,Laboratory Technician,2,Single,11201,3790,5,Y,No,18,4,1,80,0,26,5,4,7,12,6,5
56,No,Travel_Rarely,1315,Human Resources,14,3,Technical Degree,1,1343,3,Female,80,2,2,Healthcare Representative,2,Single,17105,25601,3,Y,Yes,17,3,1,80,3,37,0,3,7,7,6,7
32,Yes,Travel_Frequently,424,Sales,17,1,Medical,1,1344,2,Male,48,2,3,Research Director,2,Divorced,2153,2867,3,Y,Yes,16,4,1,80,1,4,3,4,1,0,5,9
21,No,Travel_Rarely,1078,Sales,10,1,Human Resources,1,1345,2,Male,97,2,3,Human Resources,4,Single,10773,21153,1,Y,No,22,3,4,80,3,20,3,1,17,7,8,2
46,No,Non-Travel,1055,Human Resources,12,1,Technical Degree,1,1346,2,Male,95,3,5,Research Director,4,Divorced,19171,14445,1,Y,No,25,3,3,80,3,7,2,3,10,4,6,8
39,No,Non-Travel,993,Research & Development,16,3,Other,1,1347,1,Male,42,1,4,Laboratory Technician,3,Single,6886,2327,5,Y,Yes,18,4,4,80,3,21,4,2,10,11,3,6
42,No,Non-Travel,1490,Human Resources,14,3,Life Sciences,1,1348,4,Male,91,2,2,Human Resources,2,Divorced,4267,5816,4,Y,No,13,4,2,80,3,17,4,1,18,1,9,5
30,No,Travel_Rarely,1441,Human Resources,27,1,Technical Degree,1,1349,1,Female,90,4,1,Laboratory Technician,1,Single,2970,5148,8,Y,No,19,3,3,80,3,3,3,3,10,0,8,0
35,No,Non-Travel,243,Human Resources,16,1,Marketing,1,1350,2,Female,59,1,3,Research Director,1,Married,10839,17070,3,Y,No,13,3,1,80,0,3,5,4,9,12,5,3
50,No,Non-Travel,483,Research & Development,8,2,Medical,1,1351,1,Female,59,1,1,Human Resources,2,Single,15813,25160,4,Y,Yes,14,4,1,80,2,36,1,1,7,5,0,4
33,No,Travel_Rarely,315,Research & Development,23,3,Medical,1,1352,1,Female,80,3,4,Sales Representative,2,Single,19329,13573,0,Y,Yes,23,3,1,80,0,14,6,3,14,13,8,1
59,No,Travel_Frequently,1484,Research & Development,28,3,Technical Degree,1,1353,2,Female,77,1,3,Manufacturing Director,2,Single,16450,12566,1,Y,No,20,3,4,80,1,37,6,4,7,8,6,0
19,No,Travel_Frequently,423,Sales,10,1,Other,1,1354,1,Male,62,2,1,Human Resources,2,Married,7618,20939,2,Y,No,24,4,2,80,0,26,6,4,18,8,5,1
52,No,Non-Travel,1138,Research & Development,29,1,Life Sciences,1,1355,3,Female,48,2,5,Laboratory Technician,2,Divorced,3495,15157,4,Y,Yes,16,4,3,80,1,20,5,3,0,8,5,7
59,No,Travel_Rarely,316,Sales,17,4,Marketing,1,1356,1,Female,86,4,1,Laboratory Technician,1,Divorced,4047,11322,4,Y,Yes,22,3,3,80,2,3,3,1,19,10,3,9
51,No,Non-Travel,1050,Sales,27,3,Technical Degree,1,1357,1,Female,48,1,5,Research Scientist,3,Married,11364,22720,3,Y,Yes,24,3,4,80,3,10,6,3,2,3,3,5
47,No,Travel_Rarely,282,Research & Development,29,4,Technical Degree,1,1358,4,Female,70,1,2,Laboratory Technician,2,Single,15091,4482,9,Y,Yes,22,4,2,80,2,18,5,3,11,5,2,9
30,No,Travel_Rarely,369,Research & Development,18,2,Medical,1,1359,4,Female,71,3,4,Sales Executive,2,Single,4886,5099,2,Y,Yes,18,3,3,80,0,18,1,3,15,13,7,1
30,No,Travel_Frequently,1044,Research & Development,20,4,Marketing,1,1360,2,Male,81,2,1,Manufacturing Director,2,Single,17161,13512,8,Y,Yes,13,3,4,80,0,26,4,3,15,11,7,8
35,No,Travel_Frequently,969,Sales,16,1,Life Sciences,1,1361,2,Female,33,4,3,Research Director,4,Divorced,6158,15675,0,Y,Yes,23,4,2,80,2,39,3,3,16,9,1,7
49,No,Travel_Rarely,566,Human Resources,17,3,Medical,1,1362,4,Female,33,2,4,Healthcare Representative,1,Divorced,8733,11748,5,Y,Yes,20,3,2,80,2,27,0,4,15,5,4,3
49,No,Non-Travel,404,Research & Development,16,3,Technical Degree,1,1363,3,Female,34,1,1,Research Scientist,1,Married,3657,13735,6,Y,No,16,3,3,80,0,4,6,3,8,4,8,9
52,Yes,Travel_Frequently,1267,Research & Development,19,4,Medical,1,1364,1,Female,70,1,3,Laboratory Technician,3,Married,7043,24170,9,Y,No,15,3,3,80,2,24,1,1,18,1,8,6
56,Yes,Non-Travel,210,Research & Development,24,4,Medical,1,1365,3,Female,90,4,3,Sales Executive,4,Divorced,8360,15850,3,Y,Yes,15,3,2,80,1,2,1,2,0,6,6,2
46,No,Travel_Frequently,1113,Sales,24,2,Human Resources,1,1366,3,Female,84,1,3,Research Scientist,4,Single,18862,8732,9,Y,No,15,4,3,80,1,25,1,3,17,14,3,5
46,No,Travel_Frequently,331,Sales,8,2,Medical,1,1367,4,Male,42,4,3,Sales Executive,4,Single,11329,9985,2,Y,Yes,19,3,4,80,0,9,4,1,5,12,3,2
33,No,Non-Travel,694,Human Resources,6,1,Other,1,1368,2,Female,43,4,1,Research Scientist,3,Single,6043,14700,7,Y,No,23,3,2,80,0,23,5,2,5,0,9,9
27,No,Travel_Frequently,1396,Research & Development,6,1,Medical,1,1369,1,Male,89,2,2,Laboratory Technician,3,Single,16242,8054,8,Y,Yes,17,4,3,80,2,28,2,1,11,5,6,2
47,No,Travel_Frequently,272,Sales,21,1,Other,1,1370,2,Male,54,4,5,Sales Executive,3,Married,2597,18952,0,Y,Yes,22,3,3,80,2,6,6,4,2,4,2,8
42,Yes,Non-Travel,1072,Human Resources,29,4,Marketing,1,1371,3,Female,73,1,5,Human Resources,4,Married,4324,3654,9,Y,No,19,3,4,80,3,22,0,4,10,4,2,5
56,No,Travel_Frequently,1130,Research & Development,9,4,Medical,1,1372,3,Female,39,3,5,Healthcare Representative,1,Divorced,9299,13428,8,Y,No,25,4,3,80,1,26,6,2,5,7,4,7
37,No,Travel_Frequently,1278,Sales,4,3,Life Sciences,1,1373,2,Female,79,3,2,Research Director,4,Married,13231,25516,6,Y,No,19,3,3,80,0,8,3,2,13,8,5,3
22,No,Travel_Frequently,645,Research & Development,26,1,Other,1,1374,2,Male,73,1,3,Healthcare Representative,3,Single,2569,13311,0,Y,No,23,3,3,80,0,2,5,2,17,6,7,3
18,No,Non-Travel,647,Research & Development,12,4,Other,1,1375,4,Female,43,3,3,Research Director,4,Divorced,5328,5733,6,Y,No,24,3,1,80,0,12,1,4,15,9,0,7
47,No,Travel_Rarely,617,Sales,28,3,Technical Degree,1,1376,2,Female,44,3,4,Sales Representative,2,Married,18524,21613,4,Y,Yes,16,3,4,80,0,5,6,4,12,12,6,6
20,Yes,Non-Travel,1013,Sales,12,1,Marketing,1,1377,2,Female,45,4,5,Manufacturing Director,4,Married,5280,8811,9,Y,Yes,24,3,4,80,3,37,4,1,0,7,7,4
31,No,Travel_Rarely,314,Sales,23,2,Medical,1,1378,4,Male,31,3,5,Sales Representative,4,Married,5590,10342,6,Y,Yes,16,3,1,80,1,20,1,4,5,13,4,1
47,No,Travel_Frequently,233,Research & Development,17,2,Life Sciences,1,1379,2,Male,59,3,3,Manager,1,Married,19458,12464,8,Y,No,14,3,4,80,3,18,5,2,13,1,9,5
21,No,Travel_Rarely,384,Research & Development,15,4,Technical Degree,1,1380,3,Female,59,3,5,Laboratory Technician,1,Married,15570,17746,7,Y,Yes,18,4,3,80,1,24,3,3,16,1,1,0
35,No,Non-Travel,1249,Human Resources,9,3,Marketing,1,1381,2,Male,60,2,3,Human Resources,1,Single,4225,14543,5,Y,Yes,24,4,3,80,0,38,0,3,12,11,3,6
54,No,Non-Travel,785,Research & Development,7,2,Other,1,1382,1,Female,49,1,3,Human Resources,2,Single,16878,12300,1,Y,No,12,4,3,80,1,3,1,2,12,14,5,8
